x,y
7.45439102767,711.756232907
811.351887855,984.744379457
236.179673158,253.486792977
997.722031283,606.021403922
780.441549621,458.447662287
912.396838974,704.121126325
158.037310745,63.043000443
952.128957552,204.522917024
802.04996969,14.9383967903
381.699495485,305.078244455
103.999615963,93.564320233
830.55955816,789.491340062
809.920757849,235.758807624
446.010067613,595.669440944
888.831734072,660.162879094
793.7594725,892.53460462
193.089145666,574.898834737
985.454430901,466.696459891
497.650872779,268.064938085
956.172038454,642.157443958
678.285901733,482.725042005
381.221714092,358.271897538
22.537403942,364.248334413
641.514930126,394.025953881
562.831886972,840.183727129
966.592364825,614.251641338
148.639349223,33.7003186463
360.444800493,487.544371321
572.469961999,887.38696385
648.460947411,479.733560812
712.70410606,459.117485419
304.105533049,103.393251578
977.897952408,618.532227289
127.926711141,8.33669669543
153.020999805,542.21496186
370.210117149,544.186718919
571.791567404,913.655034146
881.253859336,397.847329031
368.247256187,658.368177419
756.927182301,564.489200489
740.984811172,382.249945486
418.967813233,270.027265267
753.565603915,87.4157975454
981.554737117,238.512691256
529.579783072,318.163965819
564.329185569,800.491921796
799.066608547,762.912999923
836.458422052,224.403067646
290.681166244,932.098816883
344.983402041,468.120645395
163.23868694,790.158035841
962.076956161,774.055905961
514.535910021,120.704134054
385.890295749,359.214289789
522.757128497,475.629110815
650.373733981,202.378549119
257.26225393,869.08991308
143.275544147,301.498104834
585.315811051,422.560805885
279.693637523,850.986431626
308.725513308,313.599808157
504.667273697,505.582879463
79.4050741541,342.87903606
1.63741803832,654.93015153
304.510019286,393.083061292
186.570694677,235.809297507
117.476894485,810.913318397
769.006733339,784.851398827
538.984043036,465.340676087
704.36706396,102.668962127
12.4494542541,977.435970095
372.233179557,262.678593731
363.070443629,40.8455804023
454.765010897,698.209491218
447.460632965,867.876739121
720.760044335,596.045741155
683.902832194,763.513338175
764.594695887,343.627723432
675.537907399,362.817655548
437.031943147,11.0353542474
327.137963316,759.20711863
207.136518501,320.139687095
864.017146353,438.210353475
293.279527067,454.061032295
453.315577967,61.5581921328
94.5284032195,779.001128167
658.397473509,45.4406847514
74.1612373722,561.673546641
762.32846813,672.296163914
610.702229257,515.052500611
777.519184104,225.38443341
623.654346384,436.38742766
876.742422464,871.359683632
26.4343939917,973.456613566
330.231697834,894.855509888
590.990283126,999.118349841
884.673462543,297.539517096
527.784452185,536.141490658
199.016414893,39.7916107323
685.564282984,363.596230608
517.444278687,482.092046965
448.997492737,477.97060725
14.8824371298,564.805279626
230.558949566,793.796432952
542.21956824,370.926859353
155.705259075,736.50063317
381.449776596,959.473337577
819.115535155,855.186026652
864.91417566,627.038650893
801.132947758,258.584626197
118.659908116,286.407859012
901.719276172,498.042519843
254.386585376,24.0077662204
96.6974605045,135.294566037
374.208947421,46.8822971082
357.585229788,244.544618238
199.449186872,43.2784844325
710.790867836,250.551058982
986.275921977,960.845485095
18.8817938384,43.1248109216
112.683484029,470.904751307
657.102324373,724.745529127
677.007303133,774.011590848
314.817602039,21.7260279228
444.759564332,799.361506035
373.565865193,355.982766603
850.840733489,152.254863535
798.530865628,943.46057891
249.48121801,914.076419358
914.468911805,271.702559006
251.312585658,398.635995942
587.791120075,542.247773226
917.815169071,338.852378266
289.706673842,661.477288013
910.218107106,830.103677487
813.211373448,142.834602268
390.627994629,447.54626325
28.0118359556,67.8574076997
551.583611536,114.076933198
158.041122072,321.111348044
587.276518142,137.540004977
401.628015696,491.184732021
325.828945582,51.9566513273
707.265768404,69.2212357235
766.533173043,946.421248197
328.999427041,794.022832395
882.189991123,926.131779955
32.1351331348,105.105295389
699.750135799,104.349612848
164.756335288,849.713630732
197.151924348,904.129162371
708.071505888,237.400775221
792.350649954,950.322023643
201.018436632,937.240436831
201.091480177,146.435114505
418.126364874,953.86572972
64.5155045279,787.278629959
290.211001482,871.257624629
938.662537242,234.994440789
846.183286813,551.864847137
11.7808931663,430.997628479
209.678926078,514.539571978
473.39265955,111.626350152
475.196488405,151.348281831
20.818600565,368.144716961
906.877856722,315.555701971
518.343870948,295.077998062
607.694434861,738.570772773
407.479283734,191.87456577
221.609507856,379.043754913
115.380911578,623.875653328
313.039037874,653.074037515
950.877639492,311.223773431
405.648956608,91.2583761079
87.4267186178,274.610730356
683.669835548,270.100134282
682.75358187,773.715975112
860.204913628,805.841057028
744.030786581,887.385808424
904.569398265,857.359485923
727.225883205,944.210036107
364.839163923,647.020958372
227.488468734,241.110157584
324.117494687,649.061115273
760.94651689,266.723191491
372.340728037,15.9422169698
607.760710558,441.719955235
224.131328506,412.938041506
846.59691528,344.427435247
70.2130159096,580.632103304
52.0618434114,588.808456271
786.059615934,561.41499891
308.518453051,31.0829408476
517.495918933,424.209189239
256.52850999,637.329442638
823.702206369,669.713553787
393.879456779,217.50529561
375.045581457,940.564866683
400.35440205,609.956015909
846.126229863,634.348431365
129.213140535,477.838457708
579.912676216,76.0801338073
489.458425081,707.90870455
854.359868042,354.635227322
708.405150496,486.815590241
620.166491922,425.07677482
132.475013756,198.735477792
333.374205093,508.862511004
89.7867631242,684.134268663
48.4622380376,712.742300385
937.792330289,361.244302322
23.2078049042,647.187096838
21.0671991824,94.1124356263
356.21628554,416.226389586
422.808344027,478.286342667
404.761257197,355.503507787
228.085469391,691.388715564
402.578765353,909.575803858
995.951228402,821.142515826
978.576898006,266.226183457
556.994425852,254.005490836
698.073596739,277.536088039
655.199678834,11.4848469581
873.096876687,399.493378163
117.320238673,636.267031526
395.833288782,66.3361616383
503.24036349,238.161402715
281.402610558,298.744743073
412.802280262,196.583358723
990.752609771,32.4636262869
962.372815319,115.700849744
713.718314476,551.420116325
954.158472722,762.393125849
71.4468560651,885.12306398
894.846027094,447.267484945
445.204090417,247.490891785
191.750178603,467.069154104
196.642368123,277.301803745
389.059391599,618.340885942
95.5543503943,528.197201125
86.682116669,20.2296554073
6.61194149084,202.590768272
95.612510185,663.684228648
138.517748113,643.693150979
595.085528438,460.472057295
749.216596784,234.958257136
486.428042868,88.4597780219
447.895002591,890.868600732
339.328195825,95.5184137383
638.855033504,12.7673196281
845.20917074,68.9276836237
629.093237417,631.115256273
338.817149305,145.880906171
564.050925417,382.542696844
857.48403356,640.925533664
386.666332372,500.278130898
561.14805483,714.973544656
945.292469589,625.405431225
968.296907237,600.935254496
74.8519640281,943.612348818
178.920192005,776.020027717
96.3471038424,42.7637341246
399.586073262,33.4267654773
447.801415956,659.075476573
291.5239222,472.268143612
229.191326628,711.194441721
397.770960595,606.006084348
528.471936448,872.410400722
231.760374587,780.894412943
856.006045528,416.161551139
527.336603992,652.545146545
515.488505666,445.477736044
812.208947578,550.225646742
43.0643406502,330.996316984
754.360230582,823.224437115
119.646137304,384.053462731
842.60921652,136.593697908
843.44272731,57.6079672753
41.0239597374,496.72838525
966.194195404,965.009936833
732.794956326,655.389772188
375.101341925,538.687460493
937.353629672,699.932791154
397.321211442,589.21837219
251.794527831,242.774134435
840.544089601,576.59892574
602.535041346,479.230479394
192.747473664,943.475035981
161.529946067,481.240718436
12.7441869316,816.913788387
757.595077085,479.205732353
303.00161584,726.81076769
573.58794289,746.380767127
728.157193087,452.907212199
444.05388997,912.325450946
806.22186532,65.6193516177
674.562944788,920.57476567
402.869105643,326.039326914
488.715051173,919.830714411
965.174795844,516.777658906
744.507409046,741.219276142
143.971646172,231.072436325
976.580026981,698.25610318
88.1948521193,399.888025202
852.842808227,392.417660845
717.12598757,686.257714104
792.537908509,268.946436634
996.894118078,121.244552221
224.949300725,535.547637089
813.629273454,211.705924253
324.944327885,292.383198348
237.316158656,840.666766994
102.482798879,159.570743033
644.412815217,731.845772726
819.90087358,43.8722003259
752.423190578,804.256853493
326.813226695,692.655719548
688.025629573,831.253205218
33.0244865336,594.604613522
369.284137369,444.96414169
465.401829561,924.236276835
889.273292619,998.192597163
692.754541944,880.749002564
734.451516221,334.361090411
489.959715652,664.991677998
555.602240553,526.276475112
366.700638741,661.547441417
191.028808608,451.155351567
377.462340881,571.295238561
983.688190162,311.779193691
735.415100869,291.200048636
261.693509118,751.329896675
100.904949545,705.623254103
946.036335084,439.083565721
338.055467668,268.723665593
163.713771131,169.119235873
808.670619127,547.266168357
883.876699405,79.7568652146
971.661940122,443.260491286
343.999757353,739.827691161
290.741558737,984.788873684
816.166905273,441.568042404
309.532119091,430.804549523
705.98372083,295.727426249
607.749749617,598.951276184
661.305965416,617.861623023
991.120537793,180.978232479
419.940724846,366.260393499
908.233408125,292.271178679
750.774215264,444.756310473
341.394560374,359.977959695
736.880594485,293.867831726
480.311675133,341.61327913
41.5063454642,905.670952419
237.120750922,398.450292663
382.066896672,974.999469187
79.5038444557,706.995498444
8.883906755,795.184559162
477.030663854,167.599720069
585.652182147,513.941832101
52.3572279411,440.663996417
996.095650553,909.936663839
6.43655398445,77.4814093632
311.406933259,592.007214029
851.335406934,811.571470569
224.330584488,657.784870993
535.429445309,326.586218623
808.608136762,617.911640082
520.753729343,51.6610444692
882.744613069,598.384472347
704.96190566,653.182747799
527.196253134,480.874502541
655.458894431,974.092670896
351.220581307,273.869825263
481.257832293,227.21445614
283.359400848,876.058653611
145.666233974,81.4249208003
67.3390154383,323.031828745
888.503536898,686.662496191
952.401937403,80.9235896282
751.183485469,692.763482823
511.950689625,909.140017176
840.765943496,967.10240514
883.584710975,68.6793082314
154.380643202,818.436437941
744.222125541,360.300582134
353.828370075,962.525748837
727.601454126,842.854128649
669.497298264,794.582918914
698.594215303,405.880134097
212.755445224,26.7938434929
807.076720912,625.811197039
441.272966741,769.534668398
104.759206313,996.92738622
575.678731118,498.302441764
614.527763472,38.1740490679
874.939804425,682.253963649
241.826514981,476.524250601
747.678536474,56.0733512922
757.153482058,10.7871399128
316.115431146,948.554478528
340.033236834,436.486398981
848.371205275,359.181428314
855.099624317,876.08366179
335.2652864,941.477706259
391.45598212,809.194934723
559.125107981,177.767908467
448.272170365,389.525580362
702.508590563,404.740902617
929.053434973,548.854878832
566.242159632,641.430252236
153.205524595,349.371771923
209.369179609,502.497973312
762.082658069,197.367142983
188.276893494,276.606753411
11.7168067249,555.231061794
779.516997633,39.4125005982
538.398070492,89.724155003
803.684527886,631.110831822
382.098033643,777.305726629
397.034850575,572.383862413
313.438993715,472.478645289
654.434069131,515.949897206
849.511671851,547.752119122
741.979553001,970.30966156
410.434587536,51.5725037843
371.53980576,553.277053308
15.0198311601,820.279795472
385.433115702,481.372001548
713.162248378,96.8077349307
824.730479293,491.593777436
495.941099743,641.698291737
853.250070631,141.171085583
378.376544059,604.052886382
804.586250559,654.828241567
66.2855280327,592.017779519
565.429488951,839.620476522
470.806257787,424.867253738
426.803914994,242.174810553
654.34235022,940.021417573
550.935572768,544.075295953
817.203726515,861.167549634
711.329187942,979.380022579
296.201921784,319.44633776
162.812388496,337.777698887
103.804803065,244.231699618
986.798276903,146.49952232
365.309834071,109.029063071
364.785962117,156.770188809
372.183976728,602.186718351
552.561982745,489.823686633
60.9472228515,553.199685586
222.102618301,898.24290723
21.0057042773,404.604206104
104.81631085,609.299316944
642.11269272,46.3265062243
376.476720535,788.301304254
433.536798172,404.125953048
75.1206264791,787.181863561
213.82905887,638.514906971
757.035441518,2.49060946735
253.727778185,535.59983469
620.715971211,10.7781077882
822.817642179,213.400552682
599.501849061,380.080420404
310.604738784,934.748319898
413.910417926,989.705883881
412.976798807,732.883519111
241.601219673,747.392242487
213.609278431,142.693705644
1.68504538188,769.765447879
785.608609309,147.600845982
925.10022745,23.3393076766
581.997947434,98.0531839482
434.900910234,557.377681141
413.671260746,483.261227451
854.188202923,321.564882049
505.967455077,806.928183141
171.100849277,385.999523954
812.495224439,817.646848162
596.098063351,2.07613421148
959.007145911,51.83548658
965.539727746,281.863549392
476.057477426,128.923812768
512.175109357,551.089235466
924.576248878,68.0829297857
936.821727756,53.1482711528
758.678050276,520.507620222
669.60993918,420.981665147
140.323349254,638.949309307
995.57586509,160.526343688
722.361496863,599.483346259
327.855498661,712.734426707
639.362817351,267.946192171
159.036072665,941.606841472
105.529013233,949.004268498
13.482590607,483.517640174
672.972113154,200.28907087
193.138438302,455.258691752
238.359922121,499.855348188
456.576515053,448.519601365
423.625070106,67.6454354785
781.418890417,146.400048599
48.2161104314,81.3251790667
317.321371152,463.891663597
363.051704046,643.371841685
975.790313168,145.572086158
142.568540569,842.916830124
435.239883788,511.692136434
125.987462071,852.766792117
397.824530329,746.738522455
701.616311706,222.158576707
575.589573967,21.769256869
851.015102742,565.717225834
213.531207743,857.338449768
313.210778274,168.830171547
298.850692652,447.535309533
531.291415275,717.014161443
953.058969927,602.06304306
870.828419463,938.848368157
757.535384891,262.732483283
979.31071159,161.109506974
151.297907339,676.751160759
10.7749567528,206.015081159
512.683045558,699.659636087
830.877907963,204.832257958
739.827654318,641.191244728
360.201406951,745.010009955
758.600466861,185.925668745
759.914313604,974.80107599
499.842611267,77.5048954788
586.407582692,904.809597085
92.582624198,482.736428748
547.941449964,954.879422985
449.405389854,155.571464107
720.403950703,630.372246526
340.900064094,217.635345361
92.335074669,29.5209080104
212.581651317,234.156922694
495.447988454,772.39614281
662.506357359,124.02282912
983.641312621,879.784391538
44.6821037317,193.995526889
398.396131973,796.057961906
268.112354908,305.625908284
808.602929472,306.042910814
296.623510148,225.959260485
699.413398692,803.835950709
128.751426999,183.910872782
628.06292466,736.147248522
970.869252406,592.687696332
807.298188724,666.729387473
36.6146688571,463.387293609
919.012013415,848.752234378
120.478205988,55.1383581047
716.138853427,460.810000171
6.81424509503,633.154648248
743.764073973,236.659919512
195.572913262,954.011239858
555.525954324,811.471171716
949.939720503,496.900986407
686.253918485,863.511639308
317.364079761,401.504292988
366.126576772,774.159140543
772.509331402,574.714341786
652.231787357,983.811651552
316.424971865,701.968630157
371.291752109,45.2521086375
593.85183358,305.242606267
938.753039694,24.3085314061
802.878689157,125.118510493
987.161305055,576.328445147
77.9225594863,478.626943506
638.653450592,959.344139145
863.241753933,931.410543163
212.698689975,33.2573702074
12.195100256,726.710478707
906.210727626,994.201600174
759.446892526,426.948456189
714.770934268,575.626867619
383.850993681,157.533572888
156.96886485,458.579894021
95.252674035,748.355766658
647.903585011,583.090799774
693.110184259,353.421381337
381.864691952,260.346042525
371.131821603,455.977887799
230.653298613,27.9868626468
469.316050517,731.981126617
596.583717277,843.177574851
955.276676309,428.795786494
500.88000296,194.538550042
484.823299852,365.874292683
157.244581777,128.715625478
466.674664594,474.779197302
548.583168876,536.066159613
734.234807311,155.89260476
974.4211504,572.178455063
688.241910466,781.02433274
158.36504804,116.37733631
610.025647408,5.75368897601
227.139983453,317.349208186
657.205014944,227.437515983
967.412974192,64.6027976612
400.385288115,814.587793504
363.405804628,455.946871492
909.085337091,460.000148904
651.705779144,395.382175107
628.263216918,890.664911621
895.39710103,570.814163741
168.252280653,771.561339553
625.083878672,678.641329879
877.926770121,209.192516801
927.282328642,404.765318713
556.943973291,324.451611068
226.51194201,716.083011737
396.057014113,136.674602578
395.253987953,266.053637631
258.994476011,606.94517378
444.668103371,66.4375729509
808.000751704,846.774422327
498.627465367,841.677244798
196.113700294,328.071667893
655.647812007,467.678643681
552.634432345,508.463259094
347.675097163,226.668505361
385.523857147,544.754635904
175.892268619,606.698359664
23.4082171277,206.792562236
747.890918211,797.031979219
928.948641886,664.577043666
804.805053827,448.462909193
292.318081813,106.414527367
20.2270223975,705.46485427
478.257255336,735.00222298
431.400327189,532.131011865
285.291410318,899.416609466
382.742667808,378.789078825
800.711502673,95.2117350388
423.057805722,369.876858963
886.399320315,334.419341887
836.610168703,663.055047384
370.369008878,445.969878554
731.628681894,87.006425529
926.03026275,878.658909806
748.163408445,990.324334457
816.642375797,543.867833
257.916740738,7.35731495085
39.2171239404,582.131226088
322.281302984,694.716754647
104.783160508,850.985125775
723.266971277,225.515285894
68.2407250121,540.497149261
784.633274042,957.043859626
653.726559543,124.8055271
83.9671619406,995.467740646
854.272982676,532.962394819
785.776953112,161.244613199
189.843255932,675.763172869
54.1429207151,796.25086058
57.5940210359,243.527295199
538.422598367,292.541186873
20.5609902581,471.773024446
290.804988425,826.893682885
972.402223748,609.592796972
523.191021497,554.760403738
294.607758517,887.921544589
449.865289949,439.547025171
276.232253911,509.135863461
298.872524447,732.70189951
506.565688227,99.3531403018
471.928080855,126.392678935
604.801878266,581.893822191
400.379891824,507.916777046
384.399564599,156.104879773
785.684831968,156.101661186
428.617688542,240.894323241
969.259954942,504.032762328
3.48337415499,968.071093725
931.527210539,320.479741143
878.812622107,242.123434885
752.989965044,333.524265078
822.496712211,281.210796714
536.893505366,960.635880895
101.680757561,17.2315042589
677.087690318,620.368117745
337.545402816,739.925772931
204.626989187,59.2319365347
804.971944615,872.651013883
316.200606122,542.418115038
368.023426772,593.327294575
688.277555058,951.242801573
281.583243396,458.343623196
729.783417453,459.595060102
348.773969804,326.311626586
539.465260971,445.875789719
713.873876625,587.117239023
909.520631452,833.540960082
799.391875537,514.500389036
328.708955834,257.967891876
741.793410106,757.521677967
725.161751427,637.828625508
674.825990332,179.969675777
631.975265315,570.241687979
345.353606688,87.3988561247
855.523413555,816.039851675
17.7621424029,542.029248652
320.26642287,133.558732647
995.996371705,446.842198704
297.982423907,79.8545420134
568.540416624,980.409037399
907.95750497,122.277949858
400.914681331,430.816935859
667.751155248,172.981185114
252.426681564,8.09082716981
325.82940046,469.097961992
858.480362673,368.698382532
647.090648272,894.430236487
464.84276071,917.955923533
63.119466735,133.671647628
729.228662479,449.452787671
355.589954609,68.8132489
928.889364736,789.038117765
53.1091076281,236.547384022
328.766434545,120.443975266
640.507466331,396.038097827
253.590176223,3.88507821805
758.688047259,617.102138809
934.041043212,699.712060313
551.931858308,600.971592803
689.627364477,342.115242102
600.788191828,438.444980359
545.566162212,167.079417031
165.729861731,986.889714459
279.103317296,266.860874832
730.167235279,862.78064182
33.2006697971,597.915774962
972.775177023,778.415547088
472.651319724,156.211270103
564.43614948,769.645628561
120.677931757,809.856713775
997.41132958,224.299723533
158.464201486,733.003969596
418.741939516,740.919532905
376.5557727,845.644341892
442.030980978,509.802819337
150.234891448,427.979635969
26.2478446706,555.374992457
44.6732535474,692.178450115
30.5346657458,747.375147302
548.362172499,403.520024989
676.52337543,46.3072285582
760.281387476,954.012616087
560.884009658,414.291693739
5.45421700425,994.945172545
519.598028713,822.23418535
79.6802898408,566.177146809
469.961833466,223.344487437
905.141951892,118.792036838
41.2301538588,990.181330168
796.122437082,70.5079372149
589.485057134,254.287751987
70.1213920407,338.913616693
637.560384325,846.345616602
503.393828614,867.79997472
664.152915235,136.576942197
500.16556143,698.23673533
402.042102706,216.336035221
118.99362233,251.672543956
358.591674255,615.619131275
626.480231624,390.856789773
144.186082226,593.082424129
841.313284075,867.457375815
436.31730446,915.409766833
470.020628055,164.954259257
271.677757425,600.069921012
214.574869366,214.856052298
965.720590734,970.952898923
201.848984419,436.699306377
206.703171829,725.002095282
311.575820145,737.474698507
719.813402803,335.410647566
49.4892958437,258.130779607
562.763995391,58.6188087466
457.360995468,827.378316446
584.902428979,916.202120186
621.333319385,749.412265644
624.188314615,808.93600657
357.657843773,449.978495199
578.876799281,207.853942933
196.864164783,371.802333364
654.884676677,384.306713602
643.04737085,697.20537743
359.636827707,238.752117607
38.5340280772,626.317273702
679.721564454,576.756490745
765.465646568,120.68783101
717.972207395,33.9621913453
880.034992184,517.141403742
329.771934972,103.150757927
593.278392792,223.268724206
558.463845012,362.016376422
261.366000089,628.132683074
67.8848841382,675.741736852
216.595653054,516.830026457
694.357696693,837.822087084
864.664885041,690.00917985
468.73370418,940.347320366
808.165358896,498.256580498
187.921877608,820.305848925
935.152355954,930.840095662
464.277899718,683.471157801
842.343871665,416.606388532
289.049289906,88.8450364863
635.23757391,165.071652309
278.953317036,144.861888409
317.826076646,271.121653727
232.908354892,297.697057535
762.895953427,110.182849857
904.913924776,594.876851218
342.533852336,577.780826176
447.575126322,528.635391003
414.075088051,248.788321868
745.982886056,833.152608838
959.646619667,647.849256929
168.685779793,386.077784336
708.466223644,610.708020943
88.9165337196,867.91171117
117.138726945,673.180533037
711.832821377,107.889116125
27.671790675,486.140452949
793.223488471,134.628469549
509.844545305,268.486292387
846.937223916,643.076026074
132.639066348,173.536971577
472.162847887,529.055577447
712.868284901,873.427366985
784.089689439,648.738137531
148.710901212,318.762374864
696.163916694,426.138465469
896.554149848,410.246298678
906.13621593,343.079585608
880.513658912,686.660861945
362.347089051,413.010997313
823.74227668,826.578154364
508.540666667,171.331024046
168.412862606,521.045622419
289.031369555,155.60677788
847.086525322,849.666192759
33.1375696941,498.762855458
632.753544132,326.295555865
36.5091439186,747.184773816
653.07858745,148.569306253
116.896659597,691.322948017
666.548345669,539.697512054
631.699499516,206.142671488
816.874633196,438.203787945
906.28835772,857.832257368
360.466201778,764.987150321
322.483729026,342.314998287
715.809043551,37.0386564743
43.7535013231,855.455432184
490.340184596,115.777122424
40.0411273319,307.757786186
311.182209174,236.90511511
530.908438931,606.772463775
97.7694866926,730.162823701
876.088270903,634.906559047
219.388646259,927.355498543
884.011437924,902.322212634
178.154779456,859.522621981
892.925610921,917.442040131
495.477343993,913.504213918
62.624141407,686.699795788
479.075816411,546.325406533
237.332856518,57.7157398033
75.3868894698,233.209721202
365.492470925,706.843155916
973.987007856,200.598017467
56.7444880161,676.027660184
451.496409629,471.266988351
390.305745814,850.547598029
650.377010261,175.095150653
960.960135076,897.169759109
769.410725256,716.230787068
750.718682276,745.899338883
129.824201012,328.054758696
422.66560069,415.948154215
956.93543125,61.1029302137
50.8835500207,314.672899822
40.6959074274,114.201745564
625.126361151,772.347743585
471.630692168,71.2077130747
105.103992457,532.796556224
650.061203279,144.730627108
912.725046851,326.846417939
43.4834760744,878.165166716
982.511470261,198.708442702
894.924009862,198.365986205
454.536448618,909.933819172
606.986237136,763.952505908
633.490296587,696.449408297
74.4166890339,17.941432731
443.915447076,186.190641929
475.309054751,897.377363478
112.846945904,235.737871601
836.174941062,321.33277304
292.258364911,276.149302788
355.332986015,55.4956638893
407.653304617,91.0341054977
291.1491038,692.243807839
194.965657596,276.961388568
110.226521713,166.570490364
764.523999441,944.114046577
595.634729077,643.969533324
696.640429692,653.269000443
379.556583314,820.046395485
