x,y
666.880255914,778.001940324
314.16700519,858.071837377
761.796554213,515.508229593
2.22721148159,725.51902729
668.840878353,478.444685733
689.020877517,719.418341711
212.799480229,114.733730086
102.40322828,89.7438798707
330.237572274,880.209177253
287.75042635,498.674489023
714.856362225,950.07595983
255.594288373,400.526537017
122.899103398,806.432048651
564.985564166,296.063532454
238.228084744,40.9342314327
740.160069945,255.465280368
381.314274629,508.274213873
644.082691174,907.549326251
593.399656836,465.607930961
949.80728428,693.029224289
560.0814236,604.145312557
459.568733519,484.403070188
759.631058265,521.408245986
553.017893696,731.392337152
648.395214433,955.908191767
850.697078214,25.2804278002
62.5872287278,802.214384841
884.31859036,84.3732680651
495.489342694,825.118860976
246.459143702,770.850468734
849.714189968,866.638749121
801.254727852,234.047706196
669.235796268,373.156029798
44.5016636685,230.764075252
437.228947646,442.988107607
361.584236619,842.261518286
176.560873635,636.714210964
898.086930268,298.918350304
260.116965249,81.4611813046
762.360172496,758.375585658
723.448367627,104.54024601
759.340806465,691.592231845
966.894951075,182.13033578
604.04533891,111.990296835
813.263464889,80.0983907637
921.653864004,520.003132163
927.429513353,93.3376061924
460.473715344,265.744665147
941.627383947,770.046677988
218.296015944,180.707542824
506.151705331,7.99692385165
621.992299028,223.468765082
505.088801266,121.049715054
80.1044084121,805.870470669
466.159247575,200.318901466
614.542760975,448.137931008
537.433649217,250.771217209
440.167589201,58.7206527836
142.195204088,75.5779861978
96.6302383032,903.041458818
313.763334126,664.597042958
88.2820966972,900.165894713
280.868038516,727.021365183
612.541534459,22.1941654895
378.366042922,288.562614152
900.250166756,627.755855634
971.800698397,764.592058708
841.184487352,925.715394961
427.779259692,786.733647682
570.600460396,923.555303412
373.99221256,597.98421598
511.214234523,981.128241615
14.3942967217,14.1588675212
260.595868692,537.483185195
625.640091733,429.962945418
878.338658756,314.991818197
768.669935065,185.150584639
861.457433627,963.433066079
746.773174404,923.050090935
830.729879301,888.975340983
220.303908091,289.391002213
433.583959265,930.871523196
869.43299957,429.11041996
559.776532341,777.411765876
268.689661363,590.313184268
109.706528161,907.74118654
719.00595326,394.149152694
999.542088064,960.026448608
485.085144219,363.413638572
213.071287571,665.162751416
786.695492589,997.203464486
456.528381517,751.137499816
316.134981623,315.019343504
525.890942078,665.792811212
50.5591019002,789.146698798
893.983077318,631.271696791
897.974489652,66.455689256
499.7106337,771.575313817
343.128320556,467.045746628
245.314794055,859.059236284
562.726049493,805.646805674
290.07629628,10.6474490995
295.349943767,381.8660866
569.868664329,345.185937066
127.22167665,36.9119538709
537.066130846,885.238305935
378.200308887,168.536845543
940.764926922,218.272563204
394.769253439,423.061663145
173.919603955,83.156294425
327.33090642,239.250332605
919.945735535,627.319721575
342.327544021,872.055415147
533.376533795,539.63510123
521.66705226,117.662266022
776.02513436,537.463272184
721.180603142,873.41063221
874.583613031,773.710496248
190.968314903,926.776345565
210.008198562,892.810324381
169.963380474,737.163137697
731.123537427,335.305851427
729.82967521,111.639827621
275.727616272,743.425308007
742.613744513,110.19470109
772.979688369,87.8397772953
553.766307005,646.232578532
941.969969425,226.111817087
813.72762222,874.423425549
410.450900665,247.972156065
217.386753021,575.124932568
708.199496959,418.484852978
112.856548649,707.523100793
194.541070348,437.960186229
471.554612058,934.695398077
912.933898442,360.2457586
208.682032122,140.750551332
977.79550467,281.718447461
845.398337565,841.01817451
213.419156095,629.278176008
45.044172495,392.964808062
666.66064569,312.64592147
996.542817819,268.673023143
843.116286676,634.044414951
629.044658578,594.200886783
202.117492119,643.721925438
220.304127109,542.199139283
601.65104298,246.046530653
860.240783385,938.814563348
118.654656567,849.63990535
885.375159935,195.624329728
525.077136767,899.056917955
152.991352997,54.2112616292
152.070055862,707.693732258
562.568464092,776.251887113
282.403042703,647.375700867
978.489183377,658.949052438
224.175364699,38.9798446114
988.978149671,231.196681843
102.053220798,437.798856638
654.485572419,651.075874749
313.864250906,418.329009315
345.157429852,882.058913593
826.020259918,447.438284632
670.566289557,507.287211145
816.958796925,997.067959147
420.841200054,406.808028235
701.133501502,356.42745716
153.827370534,770.941126412
232.597774599,138.281797193
967.264822097,399.122758237
533.766658311,388.822733061
489.857904319,174.96848934
728.330643069,442.869182341
915.018317059,688.140398984
466.984083332,723.51485608
936.170767371,338.322858767
918.516591788,156.565546385
503.550116158,562.359649224
176.568412749,30.3200596121
42.5220285254,298.467962284
637.993140496,981.101032959
3.52748769183,443.203220062
137.587120298,861.011473581
681.426858121,237.304466568
943.686790418,521.756157121
477.550838538,335.334243392
365.943594922,433.872669352
792.383409077,888.625930703
916.259866665,278.611355884
567.505795737,818.83558433
718.859795669,332.117099871
386.586884274,858.35909108
919.373045072,657.494648238
429.437175412,494.287412512
268.681996249,588.630903648
518.798896425,570.444764757
126.640464936,627.164089531
142.419102021,101.026210949
387.449028786,86.6987774049
219.248178459,371.938710497
945.719938648,430.983741595
399.093208919,935.012833376
906.411003892,664.109749947
646.217530632,493.856812346
291.988648684,849.77858779
556.018969471,524.706440836
292.325765729,45.7362034132
607.004517004,248.437172908
345.713506387,282.082060021
509.340800039,558.864880634
927.404375736,266.780449765
909.913384136,502.42314093
269.441383878,135.274532819
74.9887187533,860.790287472
183.49576575,708.870732473
761.160863772,864.801820955
937.01670204,259.62115107
148.513403588,499.730796406
683.130381767,157.391904433
40.0733971733,124.50392681
312.363989055,688.006247027
578.415871555,530.235899872
564.435338141,771.538028969
846.853792589,930.247448586
720.975585823,374.35811975
229.819349885,3.19132445425
239.424962312,908.822534492
884.089522713,673.680473559
792.450210983,232.041633657
426.01301831,150.296207479
245.136663735,925.243199881
887.954129449,402.34964441
231.779767015,450.148750935
775.736482648,126.086712988
953.53916585,379.203043651
192.032643748,437.177464594
98.3011165007,525.395016118
18.4798539444,155.105071971
184.90666993,912.989908165
398.629920946,602.407725281
143.297242818,458.801935942
303.690387187,44.2721492315
251.283540805,379.208961533
348.879495655,50.1269468474
306.571652099,915.491519402
857.525794389,103.804608565
376.283615131,779.556581114
442.703947067,171.26410972
459.742213705,513.753334905
392.719373178,462.726784638
286.302973428,984.928216479
280.709868032,784.8741546
92.1612941626,441.838935404
881.568581883,675.127287097
723.210589396,964.490985398
795.91369323,356.218385241
986.355273403,952.898286633
254.542309004,311.952337005
710.482472968,874.63571912
82.8174300943,675.226732669
972.805108686,267.346554834
837.713012369,261.315453822
979.785347519,150.53355733
102.499553876,280.921455988
161.035341395,395.659603524
543.187349371,724.123931889
898.367506678,800.69240955
547.881995407,419.635497891
200.370836601,469.337646936
428.701119188,100.062317146
635.974379172,648.394618613
832.029332466,638.773651953
672.38487771,487.735851485
265.936148658,401.476915136
27.0998429719,11.9286505767
565.722171514,907.047469653
89.4637433146,793.254631517
223.394209148,589.88736958
956.511675068,936.978287592
914.733943098,320.089884504
414.513525981,596.772034497
362.211458932,205.089018914
908.555397869,283.863980938
534.34867033,919.760174075
563.686721616,853.131788147
253.601330414,958.210306343
326.191784953,403.062307373
973.652341466,373.001394445
754.296837393,66.6369635238
148.076413041,181.836305878
567.30395209,85.7472488666
171.775778248,436.135218335
110.582475428,661.233978452
193.795577617,314.258085207
694.820317332,149.997002913
909.860946214,421.513767538
353.787734852,992.329338227
108.095577924,684.775576968
283.912818142,961.433024555
491.830320652,87.8218386275
729.760542502,375.637676023
307.228299698,24.0319210104
532.270807753,806.457955405
195.378687184,46.468518296
62.7847479223,36.6159431269
892.816048881,592.971384707
860.104803016,628.998584023
110.325393598,621.448712846
341.917196101,595.149270302
826.216125849,885.46776798
393.160831146,143.702759819
9.93811045785,471.16653156
268.497633339,689.885590894
6.08310986922,561.607723646
465.252043295,397.876081791
562.902042491,974.493697447
385.744005524,301.764286487
43.4602946272,160.90857653
375.941315155,168.455801123
369.037871703,364.507563627
881.800174969,137.282803804
44.1141663077,781.088487713
963.350048767,272.968357858
111.281193938,255.620794883
186.909745275,863.013782245
190.830860651,770.641245563
496.990288141,185.857431679
340.398791847,645.33325126
919.316305434,985.845687168
532.560623766,409.653568956
559.370359736,124.778049289
7.71126687582,187.287207468
371.965622768,491.245369324
54.6213972624,715.063047052
816.816106578,998.498366502
237.780321082,93.6189280738
52.0602457681,884.60958668
88.2435650797,57.8537534198
828.243931791,501.840069877
256.768281696,9.51435833165
569.207507614,719.807001183
519.563140793,548.645957987
220.560921149,487.08958342
49.5421488472,98.3282187989
482.498366831,988.723478978
923.364776239,946.482576291
94.7718987121,848.097251743
326.596850883,607.81074951
232.640760645,465.413578896
324.705905867,708.839336093
997.953417683,732.400054589
582.86785036,199.822598041
977.182411117,28.6641586943
230.523988101,882.4826784
862.818512789,411.91032457
189.552146965,757.413060582
417.490373891,66.8431204393
672.261383375,11.0556489175
222.971811138,400.004044506
122.982837331,471.559040325
987.127755049,615.293973353
985.692072794,427.830202274
424.941503223,810.347704986
654.059464006,208.283275199
30.2593071837,825.845936269
811.371390756,424.901035006
604.807742897,555.45703423
219.165002506,824.904496729
724.944956017,91.9829267365
651.047949656,511.489731811
375.010775018,753.631018128
288.193370644,697.503830444
173.298097428,163.710157869
801.443347845,623.072827235
683.11490513,968.398749441
478.459172002,515.618802309
457.445451379,964.129133222
423.26168221,985.813541185
460.793104222,170.781530644
265.053063919,941.8376775
26.8452427046,397.86373865
585.270388319,785.527020912
66.0451185253,707.151566223
572.821482604,970.598611739
477.199993184,997.946566393
31.9219501101,805.619221229
871.34085269,808.184093811
340.605861164,505.709258181
193.839008288,119.016698715
365.905119476,250.036448147
91.1322347253,329.439637384
943.895976336,561.427151415
235.455695233,886.497940801
496.530620473,943.878184655
867.790368024,432.465280174
13.8284871343,412.918142039
678.067770612,60.9149152958
381.781589264,274.658426923
256.049532188,881.124322033
924.193908342,282.721750024
489.270960509,446.262957457
138.003639455,114.608527165
639.851111726,251.638251913
158.330740583,937.97252324
733.362496198,566.503182247
843.057160379,980.923209231
578.787990763,820.443892557
877.793586935,742.963852457
391.83199968,223.286660565
797.736599444,544.09145009
263.953004969,45.6447519156
553.300279692,323.995447504
670.799856808,286.167417464
867.5112431,203.724518785
967.317715523,112.64344043
589.520621524,125.954526319
475.273250821,868.348122268
258.527048034,101.357732429
660.700594009,73.6087377574
299.474827132,69.9133058204
99.3813577855,777.455392723
1.27528131691,131.120000919
12.0585855,829.620796711
186.926116541,473.094935023
947.379141698,252.448883834
317.914157944,864.388730437
59.2372379957,959.836273605
193.153843242,57.6958813259
870.791896366,178.485673352
174.019930251,790.247624261
174.193761319,907.701586083
358.092919267,203.748281814
422.288495601,736.360838104
256.557502703,736.960577456
282.408558668,0.128667829652
345.904345503,66.2173236471
960.457344066,209.096162211
702.150527018,646.306374526
222.942861278,953.391957427
971.17529424,285.348190556
713.252570585,54.9092181613
897.861668433,408.730802557
718.013814952,680.534216962
74.5315706085,225.156498481
413.790033658,266.229802317
211.362695659,737.850245901
921.431207624,854.034647522
559.608831824,485.672484898
958.247227091,562.260680722
992.316955125,288.188024188
815.648463007,710.698308128
993.009683082,483.133347992
268.020989095,623.899721294
619.461157436,24.6845608033
226.559597303,464.152084924
579.134169455,214.191990068
688.445677109,240.095467378
21.7542551495,513.599994275
530.709291047,196.119379585
211.281613742,278.682704986
505.946271798,612.122893897
751.41393041,400.869099277
973.24928293,432.875028291
294.954872406,215.180307745
291.717366323,612.508615714
706.592253796,489.320936205
812.347277031,351.376835201
480.19373084,780.80854576
934.978337045,187.241054348
516.105359987,965.263694106
969.714570192,810.26476056
729.897877163,262.717632252
735.579019854,581.057268697
746.612649975,667.242281827
328.350343971,481.959320181
961.347072732,389.636738542
303.306420754,492.493938954
644.127232263,702.818350796
148.158716391,723.149750017
369.706274303,546.902668757
868.261475969,212.880015389
664.711605365,446.47819417
79.0596424337,902.154478973
206.156139554,954.054073878
271.791952332,921.185020037
180.218655618,313.8509984
290.508151013,879.502744839
154.096281678,137.935981416
461.249371488,976.024677982
468.80013609,366.532051631
913.133752229,121.025744195
970.651001826,969.681652602
645.850693745,430.753615235
427.163761527,735.801865918
395.361936846,124.870764421
580.965411097,205.39629913
632.065494954,748.211350026
196.958033553,249.084581717
832.36302106,17.3944693582
582.396215347,470.878657678
131.749937933,171.076235469
174.446870333,483.237943536
813.055531375,832.158308084
306.486300165,805.054238575
262.937228566,550.427947049
751.3887403,277.752989872
516.936620141,374.480246925
262.746527263,206.567213978
947.602422505,648.354920885
283.660743632,218.097835231
856.214305338,602.889905317
430.359765921,266.441495571
825.279111668,434.721824973
257.457700662,637.237955764
633.510472736,77.1761833263
549.90115535,804.015340725
958.209490762,991.343565695
174.485501857,898.526799247
90.0760737613,366.275944122
454.36484669,510.82764246
557.078770234,659.341588646
371.046243082,396.347938193
433.214420732,491.864414494
443.139069615,223.769336884
502.605369868,107.432276155
490.7592625,452.413131492
997.815787058,758.792278928
280.799137456,182.782843834
131.577761799,350.109593041
970.495694828,499.469291121
165.921122229,754.545644799
911.414025369,281.190500101
79.2475348004,378.851998586
436.891606136,146.719487133
401.009870721,846.69729031
448.896597501,19.061003627
380.60886149,358.93592414
852.84838392,794.640869057
154.244238322,593.166458155
896.688393387,306.750550076
801.201373823,480.842831824
112.766725835,989.135077562
523.859184579,610.612515378
512.23604139,4.30717284387
654.713377671,885.078336752
294.548303487,955.054682652
281.682389193,724.254600455
873.788533268,992.275740163
936.874564163,590.745652284
713.570755528,850.774385326
17.5651596695,971.313822139
626.373737937,987.539964831
524.940260664,588.070433742
968.767240563,51.3086173447
673.734484068,541.252240075
785.278007925,269.156149916
807.705082061,972.70236858
959.393778644,315.456220165
664.341850631,653.056366092
261.456800364,752.572340424
295.638625368,790.493088292
275.688816999,401.860860165
60.1496806491,489.45956931
95.4303686162,38.395667404
998.951527379,375.46936989
978.889647054,191.006193121
930.184774022,183.526187863
285.372432829,346.233212825
724.10751866,6.47660144055
630.205342263,70.8903609789
690.007647618,147.45435446
626.521092293,487.691123178
878.378297726,316.678407355
312.147002818,159.413977584
512.940431901,722.769705306
581.858218022,718.43574985
86.8318014689,940.347195309
281.624495117,477.911699528
384.093039483,411.982516091
341.384485289,379.767926391
738.811957405,590.481972831
413.410431162,566.287276995
391.671312584,962.730811641
441.58276618,529.756642967
135.444096863,741.696541663
532.754642052,722.685185387
931.050415415,415.182202615
861.330844037,761.92347651
34.8590955707,570.348436022
802.877491944,275.128640833
97.8453499974,997.587202156
175.750973085,156.312863842
840.794012298,635.056247452
473.584790515,952.169485122
483.484110565,117.28662643
727.596359493,439.780786598
999.610073738,615.212099712
119.961344246,589.185560654
248.622756545,998.457667545
402.715064483,243.986042085
949.754248046,374.390639878
864.755092428,447.70957481
28.8104506811,546.350904352
91.7191116784,324.041144547
650.655006364,76.9893598642
997.97854724,790.887604482
216.408157566,866.933693106
438.342040268,532.31382817
648.295319217,531.073581329
572.437241773,377.10669658
94.1188194402,821.140465865
419.675632963,366.00755516
72.4918044219,94.9383271607
651.848116191,618.249490119
355.132061255,323.296155251
907.700776148,38.9478099436
668.276944393,148.258616946
704.772359114,441.008947622
444.571292689,886.983247174
437.160538773,233.473477185
978.496141839,368.017909808
82.8443986025,181.116868402
295.708523619,909.084795304
551.047340781,772.95376074
594.797156178,952.531399877
533.914045538,726.682474763
68.0577254951,827.874973956
152.30417707,486.467138767
420.25942415,191.660303749
525.218886736,91.2664513372
280.467192549,712.756210904
832.100464688,160.778759569
365.096890581,729.236018176
560.054874975,252.72463478
500.331953187,626.059576954
955.928283279,159.056879635
940.833003738,542.892126729
323.528756758,890.976643174
623.992980326,935.086266961
50.2461553916,399.875460071
742.72417766,462.464617512
204.102372743,735.347896033
365.28150195,103.417513267
832.48309715,631.579220132
544.444651299,759.511537915
491.071499292,92.0091188723
462.529273365,448.024240954
294.821404739,200.225232154
178.500342006,92.994684769
354.940110104,727.349396301
293.61133706,978.847085209
229.050645146,937.982051924
337.92096651,753.102899748
920.060540822,902.805235973
639.893473065,871.944691367
13.8593642481,444.047579929
184.571480719,685.220577985
518.270035964,420.574835144
938.263078115,282.401336348
574.057456383,230.092970463
758.3640287,103.275518723
880.012663926,928.880864505
156.5559028,303.085816389
631.547989938,113.602226714
338.681628883,506.994521922
687.701590989,507.477032272
428.712589534,293.343065453
99.2690584875,322.541016171
53.2881756937,166.794823071
461.93488883,48.3064249288
233.288749343,927.859956531
857.643833442,57.2730684019
909.108237785,444.581419207
279.573578182,888.376634495
749.018450119,810.309095773
483.044228687,590.592648938
628.260711152,437.137673082
128.888689221,995.863981276
684.180692231,517.991914045
181.937351601,485.165716588
211.068825406,327.716200303
25.6465316923,902.591035809
610.794025545,668.571377284
803.223810072,152.13675921
329.597227071,404.797232975
427.635175483,756.440152019
420.896934402,492.631834131
557.129258372,736.264325347
814.514006252,535.000508101
992.869567376,394.206567997
552.70073256,336.474020171
5.74781774998,730.613965357
888.123521197,855.328466473
152.641010245,681.316447999
408.246222116,88.4403733229
785.052907101,89.1414275251
314.535949598,528.014066576
300.854905777,928.544150037
268.217378815,716.604989202
634.246483029,26.689889914
346.813350082,808.289188546
476.044912239,944.624507935
770.188947649,660.929050706
695.492652497,80.1051669789
539.367330469,199.180331891
630.576241342,461.316064602
259.501814495,100.041120737
159.26022113,91.325774459
647.850204345,942.013481198
40.6146638942,770.815877701
484.56174536,647.340471123
435.259593403,392.219746086
713.168825856,131.0812928
715.448131738,789.757571707
196.903364996,215.36598455
765.844326032,576.539575513
706.232132922,206.016836435
482.702764374,612.962652576
21.280810466,30.5516816966
394.383577212,89.1813173273
729.806045743,495.760612827
113.899209409,10.5668686707
630.721524251,39.8447203912
355.416137834,593.958065534
753.74334981,754.327862647
770.817216327,347.263890518
121.32082308,268.444974415
743.414220304,970.174851804
431.968755971,130.929145895
676.59274088,904.214168405
433.248009175,123.413170772
805.499560573,562.641873898
628.216802333,711.255836178
323.450195117,756.040848536
403.021396562,243.031859879
370.748145105,189.78969381
262.721591465,745.02584496
516.771435299,146.775325902
365.154972927,225.369829726
136.074050371,102.457106512
838.65023041,130.948035108
809.250663632,825.58564195
275.408398533,489.412402211
445.920044574,128.302003869
941.417341207,427.696878697
312.581454917,723.143946048
912.337707916,187.579866972
579.907010769,880.984624257
399.887123678,132.97347685
974.243975139,745.910706061
677.488462353,927.632650432
866.881071982,426.380343996
758.086594673,585.382208915
438.169173163,83.6290692442
103.08841079,434.484512192
262.009315467,908.03355006
149.947176342,416.410359332
143.804681408,307.100925931
959.623069427,523.025834426
288.646052758,312.819769658
355.582726343,671.109006531
767.122420498,607.212743776
15.9070677435,588.176997988
267.407960764,634.63490213
26.049866027,561.701549754
656.908106571,98.1718186543
325.607932975,735.383473368
614.046754956,381.85565203
15.4539794546,72.470792593
73.4460047287,650.181837869
411.584278875,660.688842754
997.62034007,428.38833947
465.154881083,483.051203453
111.749453877,280.188688371
187.746166059,675.564800118
575.820893663,600.957168494
35.4128335828,661.788705853
556.266493011,193.255006379
945.890415945,658.333091754
698.807861907,823.812082779
903.104867927,141.535169431
328.794588863,10.2961882841
189.998219571,893.991134779
616.961510226,234.542765123
831.419878921,206.739633381
317.026215152,915.915206036
363.269798292,996.519125935
976.309837084,346.0249896
479.589264008,695.94676133
580.206873539,346.023115131
638.759138321,646.411230235
611.264610645,162.216283073
882.554716074,384.540830027
921.50343348,701.818942172
458.451672704,553.653773947
837.133135837,559.878701803
662.434944032,733.207514877
312.814039752,408.035741159
28.6522852281,417.721956062
271.934824013,588.749792804
403.705403189,882.423992138
60.5419920712,712.309111569
788.354910563,390.280030109
943.803066245,427.290467628
662.235141876,887.771535676
799.690156366,229.364958451
952.155874615,753.303711434
559.534607835,968.005400271
830.884413622,372.236644264
645.737548635,970.999905621
498.293122958,129.771073426
744.296637215,707.894956291
81.2218530548,956.70822588
842.98430426,323.068282395
76.9713271641,394.107320638
557.261292669,463.921693091
7.46004489864,12.8436437194
699.905729045,309.363010737
819.678376689,104.352693993
65.563122422,158.392246299
365.46921719,269.882050305
650.242994366,586.860359944
602.332127071,515.737364151
145.376396896,929.830463797
154.870813734,598.758215818
785.745656921,234.706036467
183.367422611,363.748966357
660.246380893,311.761776145
144.952574956,971.776602251
901.534818789,333.699603079
219.77402057,422.397338475
641.447511547,830.894107808
619.875050801,951.599497668
405.33231367,469.797915892
372.318551836,28.0245409537
795.831301066,843.723397431
337.523625608,256.650323737
606.207487724,806.566695348
464.807256562,803.78387789
156.619493757,689.542426748
214.813096686,551.470287479
370.824284168,498.671976823
80.1148417806,253.387634494
967.258695637,573.235904108
125.782852719,882.216495216
445.15115073,568.084694653
93.5311030901,118.355579784
608.157130784,157.814968907
352.963540169,799.895555227
55.864866323,499.641475619
666.983180223,559.699503579
390.880906071,230.234712839
