x,y
667.462924807,957.317677186
197.081637528,212.085126976
173.466489116,871.580516967
752.82741351,185.93187256
759.771395174,933.820785732
731.339565148,35.1389898037
884.444792628,390.091256069
176.928091338,436.473309343
957.752437012,611.003380378
337.86999627,409.306044794
879.382269172,427.511398673
274.526982168,781.834025046
232.061438598,222.140283852
176.359682281,926.008315097
575.111375597,332.217085263
436.138611743,982.732809041
164.171994805,628.537853468
242.222199376,840.265563716
751.246271768,937.001491283
650.71649342,848.860086364
599.793867788,586.141353934
975.748507739,52.6531477668
420.678113493,11.0273944837
767.463177293,514.772974223
908.204712321,816.422490108
623.016462026,609.150515943
556.11172998,900.12004955
752.901489185,452.446809683
148.909370969,853.937887581
442.521218765,822.092507847
580.117856407,419.657276797
86.6221302608,63.4222353076
407.449251926,315.10048909
647.669742709,314.932566398
588.66919517,205.74113052
811.854506986,718.727310177
230.834173372,753.272286628
509.862043568,932.052988793
545.857735791,453.587937899
630.946159915,630.718875482
304.116807486,892.038271647
47.4584895198,885.07190502
261.875517703,99.5800825104
50.1141188084,457.545089681
951.770730707,84.4240918514
783.212428887,83.0836491257
472.54458749,700.793006281
35.9287496568,733.038423304
977.549539589,762.351351615
575.640892879,878.324268227
15.8725095033,186.736711885
195.49679502,480.492897112
997.963071269,656.885978242
88.5696469024,583.067321573
72.8536045347,719.147205832
360.395470301,97.6964846792
772.893307613,839.391953533
452.072299156,334.973084698
985.405203394,142.141948168
534.707438222,623.128567895
659.000247742,202.473823052
495.897970671,684.533734682
79.939901472,29.1559626264
284.576220932,922.585367279
567.355560193,254.270489075
334.292437869,206.803771018
624.847496052,333.092423338
787.461018534,72.7820157445
297.582718401,422.714826944
742.189194426,909.821829091
668.188498571,99.650877576
869.495007818,11.4638851316
114.03254684,654.572745801
687.471906334,492.901628159
643.214099152,432.357512844
822.563744392,153.733443345
54.8063945531,860.981384389
770.202766313,262.761831228
166.474316498,816.527534925
535.865805435,539.233284432
429.780939165,931.055061828
754.471196778,167.039910855
458.693303442,646.761642178
340.622762028,10.0845686946
954.816899649,504.233844219
182.976356718,22.4854005993
710.209637244,172.187434639
9.67267822295,185.157771753
667.627824099,398.523255563
887.793786451,299.825700047
67.1750826453,844.587693136
407.749572643,80.462407113
236.084444797,989.878156419
164.990211779,928.200201261
126.943152432,506.559768984
497.773474102,566.968325788
276.783303899,819.063413858
629.999143513,569.053644701
223.573100479,683.195517649
89.8022616082,891.79449919
657.024509641,595.922138555
41.201715525,854.997030308
253.092398459,553.043893708
706.471971667,50.2744585803
101.366257056,313.95971746
534.080867954,307.878368931
787.219806317,179.809709788
898.716625194,953.555045328
886.494387264,687.694782056
936.453382101,927.684743833
740.321583337,538.602680193
432.607482084,926.088172444
744.499742916,74.8222633248
595.109628634,111.758865117
127.95263072,684.188481935
951.710948002,893.110629248
466.460406698,911.093267966
490.291523534,863.620554182
298.265459647,840.827965048
460.072963706,755.915585034
912.786425053,574.445948249
173.721185774,80.6077636303
138.157467606,638.761147103
903.422242924,386.08950648
459.740140779,196.575689641
6.58249945405,836.051961284
845.21704668,141.954348469
22.5108169676,191.790566141
389.897332273,762.849335024
122.835296744,442.053307191
997.384135148,794.39990585
703.232180721,535.281479421
255.514251205,815.662926348
141.588837663,144.842437533
424.414017087,414.994235813
228.441076048,420.699700357
704.488699447,632.791037286
770.956681275,996.45210529
191.105014442,942.925875146
486.02925368,641.882226703
649.575768503,156.0604417
384.057041814,676.12113849
423.81163662,172.616211202
183.557689848,302.264580237
629.349893295,415.463174407
923.221143879,467.51965243
75.0331338275,602.022173865
840.82202202,578.261796105
188.097158228,256.199389666
12.7271787037,542.215517902
435.593428865,49.5102304105
306.775290043,962.418148145
521.110442618,407.165968536
127.317797332,768.580585059
534.671666664,798.925290864
325.160768196,886.106597921
448.413588038,448.760784816
525.721898917,29.6019305054
104.542853678,767.546068669
944.857101653,123.500041205
20.6717193245,222.978246018
154.500699598,42.8988002837
18.9057764753,857.843491819
272.673016717,326.288557537
91.8064658617,196.385855902
801.437999888,634.563698307
690.072146458,143.047854997
446.804912627,128.676220574
107.586876519,691.411900625
385.1626894,807.429409733
64.3625396383,485.752385486
86.3885446498,423.355569155
882.954188251,632.841294312
829.995860311,906.964881953
280.228029376,522.445310413
556.362726465,150.020054971
998.824174746,208.497316807
272.990649598,449.825748388
471.888903403,437.718586732
184.083646259,747.983079678
610.064259013,167.508588088
272.542406396,285.619977296
277.149931194,455.833588614
677.61621203,660.829746432
184.32835478,324.930427689
517.376705176,251.921701533
661.755909385,70.1723279065
212.091399712,634.895083192
135.740508346,402.711082599
667.285533059,124.407924137
759.239607026,930.191659699
253.538206133,442.180920367
651.960622773,862.393313736
250.723210375,887.334489495
753.971517711,465.567102025
521.189406532,186.562230371
547.816984665,89.2377243728
655.275945345,415.999840498
469.879694824,1.4054506712
673.85244431,618.786998589
257.903420514,127.593286004
335.338285595,249.279518413
182.176588585,114.497274954
768.451552416,591.472803981
232.883834633,677.352810077
821.503860823,598.405852745
517.593850022,444.789533499
902.461306765,313.107247115
605.16927285,939.452228935
248.132204847,780.109081999
127.611488775,768.930668769
190.862328728,368.348807743
64.3596148449,908.899933021
261.566120865,843.22592811
521.376708745,457.673039383
477.972945292,852.589632024
63.6290086332,303.464736608
159.993907955,268.252133369
264.769734507,110.848169779
220.397856247,110.613475684
862.746651794,169.802483697
45.8339484572,446.393730386
975.929990362,537.057678138
111.878327282,904.312117943
896.826410901,857.210974693
996.364802515,181.760922986
87.7637095412,476.860005472
139.705841091,885.723277424
366.179281906,202.609016011
998.242340176,57.6904758754
926.395243759,572.638904765
587.238042767,938.623460214
136.379979128,339.264800849
214.718311759,453.316057383
52.8977264103,815.470559086
17.913531203,366.325943727
173.869726114,552.183249965
507.959007156,338.623987895
238.17285754,483.578174541
499.182331428,958.388782295
80.5741980273,524.617791944
845.035302479,80.0403204005
731.460866883,753.947972361
371.554524099,722.658685224
541.509075357,284.031795059
713.999105634,771.902756175
703.405291788,742.924620474
844.973454804,866.229671214
182.040029942,772.463038605
206.79914463,901.89451185
978.74956812,718.570304782
398.330194222,894.965276032
411.716187015,410.920532371
899.663617818,234.110170693
256.364782594,859.851142165
777.869559009,352.20160242
887.7305873,735.026431165
399.64652418,876.647564952
315.267369711,483.538258695
700.340036814,433.056120512
979.026554925,61.2200428269
34.1725529733,508.613222671
489.296309388,417.396830601
906.388880989,189.403747746
459.171793014,449.176871579
787.526010899,758.140950906
412.643296902,448.662693918
524.324687033,481.139963259
651.923293969,665.332478637
346.602224681,84.1617593862
518.524034647,749.439867097
327.183602689,715.324653993
36.4915013684,39.675463464
395.594821525,925.221346692
101.282140206,975.10289795
571.094160313,217.115638841
400.57594246,434.070858214
905.046367716,974.950617502
751.83975001,644.25448216
888.817861961,708.950206751
670.734782166,0.700624894546
697.408085826,181.855701821
146.607696388,583.927015926
481.87595696,240.550741806
21.6938219444,893.629679499
994.830935281,787.026451993
288.425816947,994.674461835
217.017615268,548.652467966
864.202368567,227.234504704
865.876286027,453.769918881
9.7962238396,984.975690045
973.102015178,821.574849527
393.717820529,752.651778875
156.629257673,400.698655144
298.896526172,713.739127493
664.138392206,794.616420952
733.810556966,962.859799314
444.125973206,651.303527224
230.279221747,216.372764631
460.083017785,860.753093555
681.663950582,334.636038888
947.819939969,751.356022941
484.536784679,823.990088516
618.23255085,720.409183777
202.081895739,235.586736653
672.089936914,929.322224885
139.033354557,214.881675896
713.508643137,430.854486079
828.243041465,230.789967974
155.736471996,374.363127672
348.580130584,369.424089416
713.881887445,172.770982778
166.90384288,151.029412196
230.746594156,654.664128801
921.801078015,37.3520105901
190.415088943,566.229402886
495.595922674,154.499296418
16.7584072382,614.777323194
51.2583497583,323.630107502
664.189045541,192.210441205
389.545522799,696.033578264
82.8568729666,771.545940565
766.219625425,142.372193301
795.420698674,348.304165139
820.963065602,103.469023022
904.90053927,221.784092663
191.834147032,903.468449844
391.747671879,532.473906618
104.713391602,923.038626974
911.848080022,925.711687719
539.855645315,521.434780702
627.062938262,630.392023247
483.979729966,130.592831025
747.470685548,183.345466721
270.199032364,585.161917276
968.005966239,870.614045989
398.593436519,559.595944592
686.496224,115.418078917
287.235260883,561.82233349
717.391443279,509.020190281
10.4120989018,908.754594404
241.791445281,980.392372767
684.473587328,673.845409021
631.152710492,930.620158709
0.897959796728,587.968464904
792.368478843,198.853380308
180.493686634,702.5646758
645.501131402,314.004828374
721.678424217,367.679377757
593.282924915,754.842597928
441.73454302,418.137050317
31.6882147214,894.217146933
231.890690603,901.154381945
380.390967987,782.699217824
890.256706574,625.609813342
982.671652793,688.675431173
240.707358969,425.152723231
960.831146571,37.4534179056
971.204887628,138.743100335
317.543523689,758.819563471
341.991314424,860.330954966
466.975331214,794.770162659
997.311249498,787.375588699
958.453348316,470.623806658
457.731804342,236.049682134
302.763486727,172.513236902
981.123915361,333.744763825
774.406214294,971.502643909
88.4378584031,840.247793054
440.396423705,176.895649345
964.94236678,716.334532218
616.168266526,442.124511822
81.7093167356,731.482514294
939.885649194,760.084082005
691.796849078,740.642867342
995.392191397,452.069888027
728.33001809,253.203286505
685.392544395,254.631921734
326.033970521,558.839723206
425.84371334,93.7078411515
472.627559912,809.897385531
160.564154895,412.25122226
88.9505546859,260.893336305
896.104270256,276.318882646
359.470194606,801.902591668
792.921205404,548.828167359
403.509011074,848.505430228
614.354673689,370.221804266
773.347065232,718.706577908
482.1568734,41.5672962361
241.602729222,453.885142495
15.1939136274,233.385922068
368.306951569,657.979574155
780.285666458,962.210433114
211.260170239,482.219105599
961.876125465,253.736700497
551.282886398,391.480624534
982.215638375,612.416477846
731.154314552,395.944808798
332.919935598,31.0238451376
861.699791598,794.529110924
356.274371167,927.652126343
621.632874934,617.084634748
153.469345772,793.463343186
590.884738793,425.521466911
935.875068362,540.658859759
407.524706256,799.056476475
173.848492388,43.128924516
293.630728958,655.312828144
765.047938428,337.203764186
377.643101349,330.85548061
354.363466065,653.71058775
369.589239975,944.839023826
883.447109311,194.309310435
259.387927513,866.925997737
576.933705479,609.378035603
129.712283779,18.5469473334
816.83715731,95.3508506837
828.632750351,723.416971102
560.303277357,333.670722199
590.125465714,585.927015244
444.825209355,867.326424582
335.943591191,974.452127556
758.150871398,128.805297596
840.33253207,550.22016603
22.1211946772,777.652171932
94.4540598468,132.110461482
410.926978126,772.756164705
850.372683822,216.886672426
764.510349055,785.029481065
33.6026034033,243.871028875
346.313934758,697.023941725
173.344975468,321.019374191
400.804080382,794.780173014
666.030635543,714.593597751
457.500834585,548.053923672
802.112871,997.268451882
623.744758944,355.252353792
108.46300363,740.62528981
935.957476315,488.170860335
174.717078618,164.310887229
452.881031521,823.454245214
21.7646241234,666.865316726
733.176897345,704.180039683
26.7233279288,962.828992812
217.624375685,991.67086759
711.746212372,153.255886424
115.045074089,237.801420838
187.220777662,59.9061566931
854.322264989,906.930714291
132.562871263,956.844098446
95.6161911327,799.245235101
798.036623198,606.454162748
517.897720369,260.699282284
809.971291863,59.0535645979
453.729113231,685.713496566
192.59554011,340.401846255
521.268483854,120.61739572
743.634359885,96.9672949126
223.132425176,546.465727476
332.766160825,537.217656736
243.574409888,145.410323557
318.757217598,52.1158807744
758.462681528,160.878767564
344.200356469,487.423645934
463.98497253,126.559491393
956.978814675,814.542618463
957.451717237,547.963699965
166.124461563,385.476192464
90.5040652319,313.520866318
71.880316664,536.430747967
389.296327039,51.3678390437
562.099752211,157.899519991
945.360699861,764.825123326
777.977693192,753.455491048
559.054546933,190.389483084
531.164309452,408.352764482
400.218059797,35.7795459162
830.166128612,198.834679605
132.841670768,540.668998559
688.112985663,153.855572181
785.557779546,972.55537878
22.1643208697,685.232008281
177.165992333,781.946872234
301.44751322,897.618181298
969.819944323,169.913603977
181.369248538,190.208753011
776.091267823,898.615501003
379.733513844,640.273759366
578.773704271,337.235125236
425.59759855,281.843069071
933.621261522,719.79616412
98.70652577,985.46573748
470.232821109,307.565611576
300.887343871,251.434045345
48.1089561703,64.7231539016
445.413585504,112.785729553
105.193568882,422.811184272
279.188827705,571.602989289
3.13892931533,219.35963251
450.497485584,847.596084756
87.2516470763,579.498127336
169.338441659,211.293168385
461.492286887,380.791819152
175.460332184,30.9545855877
683.171321966,773.425174322
164.621936477,622.942171338
999.016034447,56.8251219152
435.462420466,752.189711827
154.321115238,430.128049191
673.434003305,982.532520947
934.294434254,99.2532524932
797.259624307,173.889433684
227.345663293,984.535270779
389.626240424,943.496661417
748.046868408,685.940449207
518.474375504,317.617221605
690.912353026,793.712480131
995.116513744,742.693715208
212.228733261,350.850011362
346.621831997,725.994324362
736.523243673,63.0941463359
193.486104724,514.830036031
798.982368418,39.9643537315
932.066113486,344.992344984
156.171365415,962.077128305
949.171571256,679.711850774
386.712487325,149.627792456
938.780365103,390.320109322
828.463884805,645.851843341
198.094528195,600.973128058
375.877294446,63.4896807968
971.738384314,278.46638896
25.3869565132,973.934940346
255.627374564,232.254229208
25.5703165337,73.5276053685
686.809001701,294.745476267
532.153935685,134.961269103
77.12242197,26.7196492346
969.167577838,939.787147283
181.525078536,854.57719905
542.666929685,599.610814393
480.387809997,981.550970183
126.463718349,243.168287405
374.264227134,340.339110118
745.926808885,803.307943976
424.605360282,772.793700145
290.386015559,925.537397135
861.18696595,78.4713891687
190.805738574,785.751193069
812.436228197,487.213203796
579.915242423,976.210467786
660.576320463,295.388891782
957.070646476,664.087839113
802.605289045,322.605306336
932.176990802,452.602715309
594.55063484,339.166843625
212.910755471,315.658900071
291.39712649,57.8256059791
99.4306493089,647.472338294
315.800373917,287.703665577
105.303252337,390.768110365
682.851927806,372.075231944
727.020327281,115.389875197
506.361032663,858.492220493
436.554754982,971.843174831
129.210261645,558.123405061
698.705939345,291.170125783
565.192875343,611.495960452
464.393049562,0.547474341187
995.33668449,910.019722248
218.379294527,608.612415134
819.911594817,633.483828589
862.337895397,627.626859073
616.602120062,746.71330879
79.1619808505,842.803015153
534.726566035,896.046017738
991.761027195,877.790022436
584.995414722,396.148546762
913.089201485,369.112218808
315.261379452,253.311592707
530.222395725,2.34021898836
346.730350791,59.3542504776
590.753803334,657.18303208
484.141371887,833.3318814
221.484756532,381.173078749
482.236318865,524.954281246
837.860035822,29.5671695592
428.887485975,111.549741938
533.133182617,55.2238716852
830.575876593,136.311667283
969.18601754,520.775391627
556.60397429,426.382692922
200.740299291,671.493106331
249.878125771,994.283381102
764.508127437,571.885171166
60.4555347731,807.769322842
947.582311376,16.0855890509
241.787336457,717.297059966
391.630500513,797.975225129
951.686357621,643.087391508
910.315183189,717.629820286
582.949927775,250.891542809
111.074641928,856.677886707
660.165437077,604.442489534
570.439481137,677.401891317
90.0868049261,517.119098966
724.572366804,569.970489536
36.9465612052,406.469064548
269.067255456,266.395119588
841.308098764,920.235985763
803.137425357,268.177067368
348.732329549,850.101530577
339.18828026,698.826429207
359.622366438,192.70717754
969.677893873,668.69146802
115.983810551,176.397066372
436.352180123,511.850948107
574.02432466,675.547388092
137.428951214,3.77788097415
541.206194063,56.7268996122
808.203780327,333.527294005
63.0773577111,197.53862889
471.330704461,742.651721523
377.481406679,494.073623795
78.6462234334,115.304712053
900.304317441,809.604263841
64.4033369085,115.105769625
441.307871993,173.176232184
701.272089481,83.4132430079
337.963182799,765.17714914
957.306255692,408.436194924
139.702511211,639.029075929
227.307583413,678.682549779
331.864795651,941.184005616
888.81004668,182.615454908
715.458837516,307.466050168
542.699436179,800.802760895
918.177148779,650.032197267
633.890564778,710.810004307
718.331692633,143.275376799
146.416157792,369.304233381
183.959894434,675.658569854
930.634221467,902.457248332
409.221744715,672.314881382
942.844672235,57.3620514296
700.885273483,693.456776756
779.879537771,632.490160473
991.185410511,662.670080637
46.4017470878,715.017841313
786.429058207,699.49440414
996.397394989,828.456614643
464.874984882,791.191730845
131.449020676,518.507529377
922.836751759,248.006819376
412.448399212,902.87289244
790.064738455,604.590487928
115.604472265,405.866901742
969.461269183,662.784258368
281.430234907,678.252014208
438.457312042,201.24358968
418.352398107,167.011094075
871.888877094,768.008633725
12.7952891272,112.319833627
717.185973474,703.267568993
340.724473029,482.046079427
140.983222303,264.44560683
56.0350947497,772.272982256
236.688842286,878.962700633
163.173508437,23.8557360833
852.339314248,770.597282827
825.267850248,883.991380869
272.740584637,483.630501995
890.192822656,937.328427129
924.47339142,808.273792071
580.50829165,387.438607104
681.099493698,723.480175216
289.95240211,751.40870318
179.410261296,132.187760655
549.62760064,925.452286574
87.220158323,56.6395157648
930.070790313,859.721729812
748.791090049,285.994600873
471.721505576,567.712119092
261.164231292,917.573291368
449.120722374,256.731324097
960.342711662,234.642044988
658.2184809,771.775377026
647.739149437,582.992517418
993.143020422,693.716968456
918.451199982,296.766302723
938.755327004,485.449014153
666.947654965,91.0516793246
797.063094213,100.619787364
715.199042033,191.102385193
913.806932416,567.262985753
661.044078996,224.181596379
